GAME_PK,GAME_DATE,GAME_DATETIME,GAME_TYPE,STATUS,STATUS_CODE,IS_FINAL,IS_LIVE,HOME_TEAM_ID,HOME_TEAM,AWAY_TEAM_ID,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,HOME_PROBABLE_PITCHER,AWAY_PROBABLE_PITCHER,HOME_PROBABLE_PITCHER_ID,AWAY_PROBABLE_PITCHER_ID,VENUE,DOUBLEHEADER,GAME_NUMBER,SEASON
663286,2022-08-30,2022-08-31T01:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,143,Philadelphia Phillies,12,3,Zac Gallen,Aaron Nola,668678.0,605400.0,Chase Field,N,1,2022
663437,2022-08-30,2022-08-31T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,147,New York Yankees,4,7,Mike Mayers,Jameson Taillon,594577.0,592791.0,Angel Stadium,N,1,2022
661165,2022-08-31,2022-08-31T18:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,134,Pittsburgh Pirates,6,1,Freddy Peralta,Zach Thompson,642547.0,605507.0,American Family Field,N,1,2022
661350,2022-08-31,2022-08-31T22:40:00+00:00,R,Final,F,True,False,146,Miami Marlins,139,Tampa Bay Rays,1,2,Trevor Rogers,Drew Rasmussen,669432.0,656876.0,loanDepot park,N,1,2022
661441,2022-08-31,2022-09-01T00:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,118,Kansas City Royals,4,2,Lance Lynn,Kris Bubic,458681.0,663460.0,Guaranteed Rate Field,N,1,2022
661478,2022-08-31,2022-08-31T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,115,Colorado Rockies,3,2,Kyle Wright,Ryan Feltner,657140.0,663372.0,Truist Park,N,1,2022
661649,2022-08-31,2022-08-31T23:40:00+00:00,R,Final,F,True,False,142,Minnesota Twins,111,Boston Red Sox,5,6,Joe Ryan,Michael Wacha,657746.0,608379.0,Target Field,N,1,2022
661779,2022-08-31,2022-08-31T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,112,Chicago Cubs,5,7,Mitch White,Luke Farrell,669952.0,608652.0,Rogers Centre,N,1,2022
661831,2022-08-31,2022-08-31T18:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,117,Houston Astros,3,5,Martín Pérez,Cristian Javier,527048.0,664299.0,Globe Life Field,N,1,2022
662033,2022-08-31,2022-08-31T19:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,135,San Diego Padres,4,5,Alex Wood,Joe Musgrove,622072.0,605397.0,Oracle Park,N,1,2022
662447,2022-08-31,2022-08-31T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,119,Los Angeles Dodgers,2,1,Jacob deGrom,Tyler Anderson,594798.0,542881.0,Citi Field,N,1,2022
662465,2022-08-31,2022-08-31T23:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,133,Oakland Athletics,5,1,Aníbal Sánchez,James Kaprielian,434671.0,621076.0,Nationals Park,N,1,2022
662903,2022-08-31,2022-08-31T23:10:00+00:00,R,Final,F,True,False,116,Detroit Tigers,136,Seattle Mariners,3,5,Tyler Alexander,Marco Gonzales,641302.0,594835.0,Comerica Park,N,1,2022
662972,2022-08-31,2022-08-31T22:10:00+00:00,R,Final,F,True,False,114,Cleveland Guardians,110,Baltimore Orioles,0,4,Triston McKenzie,Jordan Lyles,663474.0,543475.0,Progressive Field,N,1,2022
662995,2022-08-31,2022-08-31T22:40:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,138,St. Louis Cardinals,3,5,Mike Minor,Jose Quintana,501985.0,500779.0,Great American Ball Park,N,1,2022
663312,2022-08-31,2022-09-01T01:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,143,Philadelphia Phillies,2,18,Tommy Henry,Bailey Falter,674072.0,663559.0,Chase Field,N,1,2022
663410,2022-08-31,2022-09-01T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,147,New York Yankees,3,2,Patrick Sandoval,Gerrit Cole,663776.0,543037.0,Angel Stadium,N,1,2022
661440,2022-09-01,2022-09-01T18:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,118,Kansas City Royals,7,1,Johnny Cueto,Daniel Mengden,456501.0,596043.0,Guaranteed Rate Field,N,1,2022
661477,2022-09-01,2022-09-01T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,115,Colorado Rockies,3,0,Spencer Strider,Chad Kuhl,675911.0,641771.0,Truist Park,N,1,2022
662410,2022-09-01,2022-09-01T20:10:00+00:00,R,Final,F,True,False,121,New York Mets,119,Los Angeles Dodgers,5,3,Chris Bassitt,Clayton Kershaw,605135.0,477132.0,Citi Field,N,1,2022
662491,2022-09-01,2022-09-01T20:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,133,Oakland Athletics,7,5,Paolo Espino,Ken Waldichuk,502179.0,686610.0,Nationals Park,N,1,2022
662785,2022-09-01,2022-09-01T17:10:00+00:00,R,Final,F,True,False,116,Detroit Tigers,136,Seattle Mariners,0,7,Eduardo Rodriguez,Logan Gilbert,593958.0,669302.0,Comerica Park,N,1,2022
662971,2022-09-01,2022-09-01T22:10:00+00:00,R,Final,F,True,False,114,Cleveland Guardians,110,Baltimore Orioles,0,3,Shane Bieber,Kyle Bradish,669456.0,680694.0,Progressive Field,N,1,2022
663210,2022-09-01,2022-09-01T23:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,140,Texas Rangers,9,8,Rich Hill,Glenn Otto Jr.,448179.0,657248.0,Fenway Park,N,1,2022
663290,2022-09-01,2022-09-02T01:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,158,Milwaukee Brewers,5,0,Merrill Kelly,Brandon Woodruff,518876.0,605540.0,Chase Field,N,1,2022
661439,2022-09-02,2022-09-03T00:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,142,Minnesota Twins,4,3,Joe Kelly,Sonny Gray,523260.0,543243.0,Guaranteed Rate Field,N,1,2022
661476,2022-09-02,2022-09-02T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,146,Miami Marlins,8,1,Charlie Morton,Sandy Alcantara,450203.0,645261.0,Truist Park,N,1,2022
661855,2022-09-02,2022-09-02T23:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,147,New York Yankees,9,0,Jeffrey Springs,Domingo Germán,605488.0,593334.0,Tropicana Field,N,1,2022
661920,2022-09-02,2022-09-03T00:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,112,Chicago Cubs,8,0,Jordan Montgomery,Adrian Sampson,656756.0,592716.0,Busch Stadium,N,1,2022
662032,2022-09-02,2022-09-03T02:15:00+00:00,R,Final,F,True,False,137,San Francisco Giants,143,Philadelphia Phillies,13,1,Alex Cobb,Kyle Gibson,502171.0,502043.0,Oracle Park,N,1,2022
662356,2022-09-02,2022-09-02T22:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,141,Toronto Blue Jays,0,4,Johan Oviedo,Alek Manoah,670912.0,666201.0,PNC Park,N,1,2022
662409,2022-09-02,2022-09-02T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,120,Washington Nationals,7,3,David Peterson,Josiah Gray,656849.0,680686.0,Citi Field,N,1,2022
662603,2022-09-02,2022-09-03T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,135,San Diego Padres,1,7,Dustin May,Yu Darvish,669160.0,506433.0,Dodger Stadium,N,1,2022
662915,2022-09-02,2022-09-02T23:10:00+00:00,R,Final,F,True,False,116,Detroit Tigers,118,Kansas City Royals,5,4,Drew Hutchison,Daniel Lynch IV,571800.0,663738.0,Comerica Park,N,1,2022
662961,2022-09-02,2022-09-02T23:10:00+00:00,R,Final,F,True,False,114,Cleveland Guardians,136,Seattle Mariners,1,6,Cody Morris,Luis Castillo,663752.0,622491.0,Progressive Field,N,1,2022
663133,2022-09-02,2022-09-02T22:40:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,115,Colorado Rockies,3,2,Luis Cessa,Kyle Freeland,570666.0,607536.0,Great American Ball Park,N,1,2022
663212,2022-09-02,2022-09-02T23:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,140,Texas Rangers,9,1,Nick Pivetta,Dallas Keuchel,601713.0,572971.0,Fenway Park,N,1,2022
663285,2022-09-02,2022-09-03T01:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,158,Milwaukee Brewers,2,1,Zach Davies,Eric Lauer,605200.0,641778.0,Chase Field,N,1,2022
663356,2022-09-02,2022-09-02T23:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,133,Oakland Athletics,5,2,Dean Kremer,JP Sears,665152.0,676664.0,Oriole Park at Camden Yards,N,1,2022
663428,2022-09-02,2022-09-03T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,117,Houston Astros,2,4,Reid Detmers,Lance McCullers Jr.,672282.0,621121.0,Angel Stadium,N,1,2022
661438,2022-09-03,2022-09-03T23:15:00+00:00,R,Final,F,True,False,145,Chicago White Sox,142,Minnesota Twins,13,0,Dylan Cease,Tyler Mahle,656302.0,641816.0,Guaranteed Rate Field,N,1,2022
661475,2022-09-03,2022-09-03T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,146,Miami Marlins,2,1,Bryce Elder,Edward Cabrera,693821.0,665795.0,Truist Park,N,1,2022
661854,2022-09-03,2022-09-03T22:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,147,New York Yankees,2,1,Corey Kluber,Clarke Schmidt,446372.0,657376.0,Tropicana Field,N,1,2022
661928,2022-09-03,2022-09-03T23:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,112,Chicago Cubs,8,4,Adam Wainwright,Drew Smyly,425794.0,592767.0,Busch Stadium,N,1,2022
662031,2022-09-03,2022-09-03T20:05:00+00:00,R,Final,F,True,False,137,San Francisco Giants,143,Philadelphia Phillies,5,4,Jakob Junis,Noah Syndergaard,596001.0,592789.0,Oracle Park,N,1,2022
662286,2022-09-03,2022-09-03T22:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,141,Toronto Blue Jays,1,4,Roansy Contreras,Trevor Richards,672710.0,670950.0,PNC Park,N,1,2022
662425,2022-09-03,2022-09-03T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,120,Washington Nationals,1,7,Max Scherzer,Patrick Corbin,453286.0,571578.0,Citi Field,N,1,2022
662597,2022-09-03,2022-09-04T01:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,135,San Diego Padres,12,1,Julio Urías,Sean Manaea,628711.0,640455.0,Dodger Stadium,N,1,2022
662803,2022-09-03,2022-09-03T22:10:00+00:00,R,Final,F,True,False,116,Detroit Tigers,118,Kansas City Royals,2,12,Michael Pineda,Jonathan Heasley,501381.0,669169.0,Comerica Park,N,1,2022
662963,2022-09-03,2022-09-03T23:15:00+00:00,R,Final,F,True,False,114,Cleveland Guardians,136,Seattle Mariners,0,4,Xzavion Curry,Robbie Ray,675540.0,592662.0,Progressive Field,N,1,2022
663214,2022-09-03,2022-09-03T20:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,140,Texas Rangers,5,3,Brayan Bello,Dennis Santana,678394.0,642701.0,Fenway Park,N,1,2022
663321,2022-09-03,2022-09-04T00:10:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,158,Milwaukee Brewers,6,8,Madison Bumgarner,Corbin Burnes,518516.0,669203.0,Chase Field,N,1,2022
663355,2022-09-03,2022-09-03T23:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,133,Oakland Athletics,8,1,Austin Voth,Adam Oller,608723.0,670124.0,Oriole Park at Camden Yards,N,1,2022
663436,2022-09-03,2022-09-04T01:07:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,117,Houston Astros,2,1,Shohei Ohtani,Luis Garcia,660271.0,677651.0,Angel Stadium,N,1,2022
661437,2022-09-04,2022-09-04T18:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,142,Minnesota Twins,1,5,Lucas Giolito,Dylan Bundy,608337.0,605164.0,Guaranteed Rate Field,N,1,2022
661474,2022-09-04,2022-09-04T17:35:00+00:00,R,Final,F,True,False,144,Atlanta Braves,146,Miami Marlins,7,1,Max Fried,Pablo López,608331.0,641154.0,Truist Park,N,1,2022
661853,2022-09-04,2022-09-04T17:40:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,147,New York Yankees,1,2,Shawn Armstrong,Frankie Montas,542888.0,593423.0,Tropicana Field,N,1,2022
661927,2022-09-04,2022-09-04T18:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,112,Chicago Cubs,2,0,Miles Mikolas,Marcus Stroman,571945.0,573186.0,Busch Stadium,N,1,2022
662030,2022-09-04,2022-09-04T20:05:00+00:00,R,Final,F,True,False,137,San Francisco Giants,143,Philadelphia Phillies,5,3,Carlos Rodón,Ranger Suarez,607074.0,624133.0,Oracle Park,N,1,2022
662299,2022-09-04,2022-09-04T16:05:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,141,Toronto Blue Jays,3,4,JT Brubaker,Ross Stripling,664141.0,548389.0,PNC Park,N,1,2022
662424,2022-09-04,2022-09-04T17:40:00+00:00,R,Final,F,True,False,121,New York Mets,120,Washington Nationals,1,7,Carlos Carrasco,Erick Fedde,471911.0,607200.0,Citi Field,N,1,2022
662599,2022-09-04,2022-09-04T23:08:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,135,San Diego Padres,9,4,Caleb Ferguson,Mike Clevinger,657571.0,605182.0,Dodger Stadium,N,1,2022
662786,2022-09-04,2022-09-04T17:40:00+00:00,R,Final,F,True,False,116,Detroit Tigers,118,Kansas City Royals,2,3,Matt Manning,Max Castillo,666159.0,666721.0,Comerica Park,N,1,2022
662962,2022-09-04,2022-09-04T18:40:00+00:00,R,Final,F,True,False,114,Cleveland Guardians,136,Seattle Mariners,3,6,Cal Quantrill,George Kirby,615698.0,669923.0,Progressive Field,N,1,2022
663107,2022-09-04,2022-09-04T16:10:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,115,Colorado Rockies,4,8,Nick Lodolo,Germán Márquez,666157.0,608566.0,Great American Ball Park,Y,1,2022
663108,2022-09-04,2022-09-04T16:15:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,115,Colorado Rockies,10,0,Chase Anderson,José Ureña,502624.0,570632.0,Great American Ball Park,Y,2,2022
663213,2022-09-04,2022-09-04T17:35:00+00:00,R,Final,F,True,False,111,Boston Red Sox,140,Texas Rangers,5,2,Jonathan Diaz,Cody Freeman,677985.0,683227.0,Fenway Park,N,1,2022
663311,2022-09-04,2022-09-04T20:10:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,158,Milwaukee Brewers,5,1,Zac Gallen,Jason Alexander,668678.0,669920.0,Chase Field,N,1,2022
663354,2022-09-04,2022-09-04T17:35:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,133,Oakland Athletics,0,5,Spenser Watkins,Adrián Martinez,657093.0,661309.0,Oriole Park at Camden Yards,N,1,2022
663435,2022-09-04,2022-09-04T20:07:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,117,Houston Astros,1,9,Tucker Davidson,José Urquidy,656353.0,664353.0,Angel Stadium,N,1,2022
661045,2022-09-05,2022-09-05T17:10:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,141,Toronto Blue Jays,4,8,Keegan Akin,José Berríos,669211.0,621244.0,Oriole Park at Camden Yards,Y,2,2022
661088,2022-09-05,2022-09-05T23:10:00+00:00,R,Final,F,True,False,117,Houston Astros,140,Texas Rangers,1,0,Hunter Brown,Martín Pérez,686613.0,527048.0,Minute Maid Park,N,1,2022
661236,2022-09-05,2022-09-05T17:05:00+00:00,R,Final,F,True,False,147,New York Yankees,142,Minnesota Twins,5,2,Jameson Taillon,Chris Archer,592791.0,502042.0,Yankee Stadium,N,1,2022
661852,2022-09-05,2022-09-05T20:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,111,Boston Red Sox,4,3,Luis Patiño,Michael Wacha,672715.0,608379.0,Tropicana Field,N,1,2022
661926,2022-09-05,2022-09-05T20:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,120,Washington Nationals,0,6,Jack Flaherty,Aníbal Sánchez,656427.0,434671.0,Busch Stadium,N,1,2022
662121,2022-09-05,2022-09-05T22:40:00+00:00,R,Final,F,True,False,136,Seattle Mariners,145,Chicago White Sox,2,3,Marco Gonzales,Lance Lynn,594835.0,458681.0,T-Mobile Park,N,1,2022
662211,2022-09-05,2022-09-05T22:40:00+00:00,R,Final,F,True,False,135,San Diego Padres,109,Arizona Diamondbacks,0,5,Blake Snell,Ryne Nelson,605483.0,669194.0,Petco Park,N,1,2022
662602,2022-09-05,2022-09-06T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,137,San Francisco Giants,4,7,Andrew Heaney,Logan Webb,571760.0,657277.0,Dodger Stadium,N,1,2022
662646,2022-09-05,2022-09-06T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,114,Cleveland Guardians,5,6,Brady Singer,Triston McKenzie,663903.0,663474.0,Kauffman Stadium,N,1,2022
662860,2022-09-05,2022-09-05T20:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,158,Milwaukee Brewers,4,6,Ryan Feltner,Adrian Houser,663372.0,605288.0,Coors Field,N,1,2022
663353,2022-09-05,2022-09-05T17:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,141,Toronto Blue Jays,3,7,Mike Baumann,Kevin Gausman,657508.0,592332.0,Oriole Park at Camden Yards,Y,1,2022
663434,2022-09-05,2022-09-06T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,116,Detroit Tigers,10,0,José Suarez,Tyler Alexander,660761.0,641302.0,Angel Stadium,N,1,2022
661087,2022-09-06,2022-09-07T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,140,Texas Rangers,3,4,Framber Valdez,Glenn Otto Jr.,664285.0,657248.0,Minute Maid Park,N,1,2022
661597,2022-09-06,2022-09-06T22:45:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,146,Miami Marlins,3,2,Aaron Nola,Jesús Luzardo,605400.0,666200.0,Citizens Bank Park,N,1,2022
661925,2022-09-06,2022-09-06T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,120,Washington Nationals,4,1,Jose Quintana,Paolo Espino,500779.0,502179.0,Busch Stadium,N,1,2022
662043,2022-09-06,2022-09-06T22:40:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,111,Boston Red Sox,8,4,JT Chargois,Rich Hill,608638.0,448179.0,Tropicana Field,N,1,2022
662138,2022-09-06,2022-09-07T01:40:00+00:00,R,Final,F,True,False,136,Seattle Mariners,145,Chicago White Sox,3,0,Logan Gilbert,Johnny Cueto,669302.0,456501.0,T-Mobile Park,N,1,2022
662205,2022-09-06,2022-09-07T01:40:00+00:00,R,Final,F,True,False,135,San Diego Padres,109,Arizona Diamondbacks,6,5,Joe Musgrove,Merrill Kelly,605397.0,518876.0,Petco Park,N,1,2022
662282,2022-09-06,2022-09-06T22:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,121,New York Mets,8,2,Mitch Keller,Taijuan Walker,656605.0,592836.0,PNC Park,N,1,2022
662313,2022-09-06,2022-09-07T01:40:00+00:00,R,Final,F,True,False,133,Oakland Athletics,144,Atlanta Braves,9,10,Cole Irvin,Kyle Wright,608344.0,657140.0,Oakland Coliseum,N,1,2022
662601,2022-09-06,2022-09-07T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,137,San Francisco Giants,6,3,Tyler Anderson,John Brebbia,542881.0,605154.0,Dodger Stadium,N,1,2022
662644,2022-09-06,2022-09-07T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,114,Cleveland Guardians,1,4,Kris Bubic,Shane Bieber,663460.0,669456.0,Kauffman Stadium,N,1,2022
662859,2022-09-06,2022-09-07T00:40:00+00:00,R,Final,F,True,False,115,Colorado Rockies,158,Milwaukee Brewers,10,7,Chad Kuhl,Brandon Woodruff,641771.0,605540.0,Coors Field,N,1,2022
663242,2022-09-06,2022-09-06T23:40:00+00:00,R,Final,F,True,False,112,Chicago Cubs,113,Cincinnati Reds,9,3,Wade Miley,Justin Dunn,489119.0,643290.0,Wrigley Field,N,1,2022
663407,2022-09-06,2022-09-07T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,116,Detroit Tigers,5,4,Mike Mayers,Eduardo Rodriguez,594577.0,593958.0,Angel Stadium,N,1,2022
663458,2022-09-06,2022-09-06T23:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,141,Toronto Blue Jays,9,6,Kyle Bradish,Mitch White,680694.0,669952.0,Oriole Park at Camden Yards,N,1,2022
661086,2022-09-07,2022-09-08T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,140,Texas Rangers,4,3,Cristian Javier,Cole Ragans,664299.0,666142.0,Minute Maid Park,N,1,2022
661235,2022-09-07,2022-09-07T19:10:00+00:00,R,Final,F,True,False,147,New York Yankees,142,Minnesota Twins,7,1,Gerrit Cole,Joe Ryan,543037.0,657746.0,Yankee Stadium,Y,2,2022
661251,2022-09-07,2022-09-07T19:05:00+00:00,R,Final,F,True,False,147,New York Yankees,142,Minnesota Twins,5,4,Domingo Germán,Louis Varland,593334.0,686973.0,Yankee Stadium,Y,1,2022
661596,2022-09-07,2022-09-07T22:45:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,146,Miami Marlins,4,3,Bailey Falter,Trevor Rogers,663559.0,669432.0,Citizens Bank Park,N,1,2022
661924,2022-09-07,2022-09-07T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,120,Washington Nationals,6,5,Jordan Montgomery,Cory Abbott,656756.0,676265.0,Busch Stadium,N,1,2022
662065,2022-09-07,2022-09-07T22:40:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,111,Boston Red Sox,1,0,Jeffrey Springs,Nick Pivetta,605488.0,601713.0,Tropicana Field,N,1,2022
662137,2022-09-07,2022-09-07T20:10:00+00:00,R,Final,F,True,False,136,Seattle Mariners,145,Chicago White Sox,6,9,Luis Castillo,Michael Kopech,622491.0,656629.0,T-Mobile Park,N,1,2022
662216,2022-09-07,2022-09-08T00:40:00+00:00,R,Final,F,True,False,135,San Diego Padres,109,Arizona Diamondbacks,6,3,Yu Darvish,Tommy Henry,506433.0,674072.0,Petco Park,N,1,2022
662283,2022-09-07,2022-09-07T16:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,121,New York Mets,1,5,Duane Underwood Jr.,Chris Bassitt,621249.0,605135.0,PNC Park,S,1,2022
662285,2022-09-07,2022-09-07T22:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,121,New York Mets,0,10,Johan Oviedo,Jacob deGrom,670912.0,594798.0,PNC Park,S,2,2022
662312,2022-09-07,2022-09-07T19:37:00+00:00,R,Final,F,True,False,133,Oakland Athletics,144,Atlanta Braves,3,7,Ken Waldichuk,Spencer Strider,686610.0,675911.0,Oakland Coliseum,N,1,2022
662582,2022-09-07,2022-09-07T20:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,137,San Francisco Giants,7,3,Clayton Kershaw,Alex Cobb,477132.0,502171.0,Dodger Stadium,N,1,2022
662643,2022-09-07,2022-09-08T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,114,Cleveland Guardians,2,1,Zack Greinke,Cody Morris,425844.0,663752.0,Kauffman Stadium,N,1,2022
662871,2022-09-07,2022-09-07T19:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,158,Milwaukee Brewers,8,4,Kyle Freeland,Eric Lauer,607536.0,641778.0,Coors Field,N,1,2022
663168,2022-09-07,2022-09-07T23:40:00+00:00,R,Final,F,True,False,112,Chicago Cubs,113,Cincinnati Reds,1,7,Javier Assad,Mike Minor,665871.0,501985.0,Wrigley Field,N,1,2022
663409,2022-09-07,2022-09-07T20:07:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,116,Detroit Tigers,4,5,Patrick Sandoval,Drew Hutchison,663776.0,571800.0,Angel Stadium,N,1,2022
663457,2022-09-07,2022-09-07T23:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,141,Toronto Blue Jays,1,4,Tyler Wells,Alek Manoah,669330.0,666201.0,Oriole Park at Camden Yards,N,1,2022
661219,2022-09-08,2022-09-08T20:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,137,San Francisco Giants,2,1,Corbin Burnes,Scott Alexander,669203.0,518397.0,American Family Field,Y,1,2022
661233,2022-09-08,2022-09-08T20:15:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,137,San Francisco Giants,4,2,Freddy Peralta,Alex Young,642547.0,622065.0,American Family Field,Y,2,2022
661252,2022-09-08,2022-09-08T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,142,Minnesota Twins,3,4,Nestor Cortes,Sonny Gray,641482.0,543243.0,Yankee Stadium,N,1,2022
661595,2022-09-08,2022-09-08T22:45:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,146,Miami Marlins,5,6,Kyle Gibson,Sandy Alcantara,502043.0,645261.0,Citizens Bank Park,N,1,2022
661923,2022-09-08,2022-09-08T17:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,120,Washington Nationals,6,11,Adam Wainwright,Josiah Gray,425794.0,680686.0,Busch Stadium,N,1,2022
662334,2022-09-08,2022-09-09T01:40:00+00:00,R,Final,F,True,False,133,Oakland Athletics,145,Chicago White Sox,2,14,JP Sears,Dylan Cease,676664.0,656302.0,Oakland Coliseum,N,1,2022
663241,2022-09-08,2022-09-08T18:20:00+00:00,R,Final,F,True,False,112,Chicago Cubs,113,Cincinnati Reds,3,4,Adrian Sampson,Luis Cessa,592716.0,570666.0,Wrigley Field,N,1,2022
